sequence_id,source_video_id,subject_id,label,class,split
P023S01G11B30H00UC062001LC091001A042R0_08300918_f00139_f00228,P023S01G11B30H00UC062001LC091001A042R0_08300918,P023,2,punch_with_fists,train
P024S00G10B00H20UC062000LC062000A042R0_08271122_f00000_f00089,P024S00G10B00H20UC062000LC062000A042R0_08271122,P024,2,punch_with_fists,train
P024S00G10B00H20UC062000LC062000A042R0_08271122_f00030_f00119,P024S00G10B00H20UC062000LC062000A042R0_08271122,P024,2,punch_with_fists,train
P024S00G10B00H20UC062000LC062000A042R0_08271122_f00060_f00149,P024S00G10B00H20UC062000LC062000A042R0_08271122,P024,2,punch_with_fists,train
P024S00G10B00H20UC062000LC062000A042R0_08271122_f00085_f00174,P024S00G10B00H20UC062000LC062000A042R0_08271122,P024,2,punch_with_fists,train
P025S00G20B00H00UC072000LC031000A042R0_08271446_f00000_f00089,P025S00G20B00H00UC072000LC031000A042R0_08271446,P025,2,punch_with_fists,train
P025S00G20B00H00UC072000LC031000A042R0_08271446_f00030_f00119,P025S00G20B00H00UC072000LC031000A042R0_08271446,P025,2,punch_with_fists,train
P025S00G20B00H00UC072000LC031000A042R0_08271446_f00060_f00149,P025S00G20B00H00UC072000LC031000A042R0_08271446,P025,2,punch_with_fists,train
P025S00G20B00H00UC072000LC031000A042R0_08271446_f00075_f00164,P025S00G20B00H00UC072000LC031000A042R0_08271446,P025,2,punch_with_fists,train
P025S01G21B00H00UC082001LC031001A042R0_08291705_f00000_f00087_resample088to090,P025S01G21B00H00UC082001LC031001A042R0_08291705,P025,2,punch_with_fists,train
P027S00G10B00H00UC022000LC092000A042R0_09031030_f00000_f00089,P027S00G10B00H00UC022000LC092000A042R0_09031030,P027,2,punch_with_fists,test
P027S00G10B00H00UC022000LC092000A042R0_09031030_f00030_f00119,P027S00G10B00H00UC022000LC092000A042R0_09031030,P027,2,punch_with_fists,test
P027S00G10B00H00UC022000LC092000A042R0_09031030_f00060_f00149,P027S00G10B00H00UC022000LC092000A042R0_09031030,P027,2,punch_with_fists,test
P027S00G10B00H00UC022000LC092000A042R0_09031030_f00090_f00179,P027S00G10B00H00UC022000LC092000A042R0_09031030,P027,2,punch_with_fists,test
P027S00G10B00H00UC022000LC092000A042R0_09031030_f00120_f00209,P027S00G10B00H00UC022000LC092000A042R0_09031030,P027,2,punch_with_fists,test
P027S00G10B00H00UC022000LC092000A042R0_09031030_f00127_f00216,P027S00G10B00H00UC022000LC092000A042R0_09031030,P027,2,punch_with_fists,test
P027S00G10B00H40UC022000LC062000A042R0_08271628_f00000_f00089,P027S00G10B00H40UC022000LC062000A042R0_08271628,P027,2,punch_with_fists,test
P027S00G10B00H40UC022000LC062000A042R0_08271628_f00060_f00149,P027S00G10B00H40UC022000LC062000A042R0_08271628,P027,2,punch_with_fists,test
P027S00G10B00H40UC022000LC062000A042R0_08271628_f00090_f00179,P027S00G10B00H40UC022000LC062000A042R0_08271628,P027,2,punch_with_fists,test
P027S00G10B00H40UC022000LC062000A042R0_08271628_f00114_f00203,P027S00G10B00H40UC022000LC062000A042R0_08271628,P027,2,punch_with_fists,test
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00000_f00089,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00030_f00119,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00060_f00149,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00090_f00179,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00120_f00209,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00150_f00239,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00180_f00269,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00210_f00299,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00240_f00329,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00270_f00359,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00300_f00389,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00330_f00419,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00360_f00449,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00390_f00479,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00420_f00509,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00450_f00539,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00480_f00569,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00510_f00599,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P028S00G11B00H30UC032001LC031001A042R0_08291028_f00511_f00600,P028S00G11B00H30UC032001LC031001A042R0_08291028,P028,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00000_f00089,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00030_f00119,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00060_f00149,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00090_f00179,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00120_f00209,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00150_f00239,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00180_f00269,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00210_f00299,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00240_f00329,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00270_f00359,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00300_f00389,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00330_f00419,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00360_f00449,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00390_f00479,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00420_f00509,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00450_f00539,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00480_f00569,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S00G21B00H00UC072001LC103001A042R0_08291427_f00510_f00599,P029S00G21B00H00UC072001LC103001A042R0_08291427,P029,2,punch_with_fists,train
P029S01G20B00H00UC042000LC031000A042R0_09041619_f00000_f00089,P029S01G20B00H00UC042000LC031000A042R0_09041619,P029,2,punch_with_fists,train
P029S01G20B00H00UC042000LC031000A042R0_09041619_f00030_f00119,P029S01G20B00H00UC042000LC031000A042R0_09041619,P029,2,punch_with_fists,train
P029S01G20B00H00UC042000LC031000A042R0_09041619_f00060_f00149,P029S01G20B00H00UC042000LC031000A042R0_09041619,P029,2,punch_with_fists,train
P029S01G20B00H00UC042000LC031000A042R0_09041619_f00090_f00179,P029S01G20B00H00UC042000LC031000A042R0_09041619,P029,2,punch_with_fists,train
P029S01G20B00H00UC042000LC031000A042R0_09041619_f00120_f00209,P029S01G20B00H00UC042000LC031000A042R0_09041619,P029,2,punch_with_fists,train
P029S01G20B00H00UC042000LC031000A042R0_09041619_f00150_f00239,P029S01G20B00H00UC042000LC031000A042R0_09041619,P029,2,punch_with_fists,train
P029S01G20B00H00UC042000LC031000A042R0_09041619_f00180_f00269,P029S01G20B00H00UC042000LC031000A042R0_09041619,P029,2,punch_with_fists,train
P029S01G20B00H00UC042000LC031000A042R0_09041619_f00191_f00280,P029S01G20B00H00UC042000LC031000A042R0_09041619,P029,2,punch_with_fists,train
P030S00G21B00H00UC033001LC033001A042R0_08291544_f00090_f00179,P030S00G21B00H00UC033001LC033001A042R0_08291544,P030,2,punch_with_fists,train
P030S00G21B00H00UC033001LC033001A042R0_08291544_f00120_f00209,P030S00G21B00H00UC033001LC033001A042R0_08291544,P030,2,punch_with_fists,train
P030S00G21B00H00UC033001LC033001A042R0_08291544_f00150_f00239,P030S00G21B00H00UC033001LC033001A042R0_08291544,P030,2,punch_with_fists,train
P030S00G21B00H00UC033001LC033001A042R0_08291544_f00180_f00269,P030S00G21B00H00UC033001LC033001A042R0_08291544,P030,2,punch_with_fists,train
P030S00G21B00H00UC033001LC033001A042R0_08291544_f00210_f00299,P030S00G21B00H00UC033001LC033001A042R0_08291544,P030,2,punch_with_fists,train
P030S00G21B00H00UC033001LC033001A042R0_08291544_f00240_f00329,P030S00G21B00H00UC033001LC033001A042R0_08291544,P030,2,punch_with_fists,train
P030S00G21B00H00UC033001LC033001A042R0_08291544_f00270_f00359,P030S00G21B00H00UC033001LC033001A042R0_08291544,P030,2,punch_with_fists,train
P030S00G21B00H00UC033001LC033001A042R0_08291544_f00300_f00389,P030S00G21B00H00UC033001LC033001A042R0_08291544,P030,2,punch_with_fists,train
P030S00G21B00H00UC033001LC033001A042R0_08291544_f00330_f00419,P030S00G21B00H00UC033001LC033001A042R0_08291544,P030,2,punch_with_fists,train
P030S00G21B00H00UC033001LC033001A042R0_08291544_f00360_f00449,P030S00G21B00H00UC033001LC033001A042R0_08291544,P030,2,punch_with_fists,train
P030S00G21B00H00UC033001LC033001A042R0_08291544_f00390_f00479,P030S00G21B00H00UC033001LC033001A042R0_08291544,P030,2,punch_with_fists,train
P030S00G21B00H00UC033001LC033001A042R0_08291544_f00510_f00599,P030S00G21B00H00UC033001LC033001A042R0_08291544,P030,2,punch_with_fists,train
P030S02G20B00H10UC072000LC033000A042R0_09061612_f00000_f00089,P030S02G20B00H10UC072000LC033000A042R0_09061612,P030,2,punch_with_fists,train
P030S02G20B00H10UC072000LC033000A042R0_09061612_f00030_f00119,P030S02G20B00H10UC072000LC033000A042R0_09061612,P030,2,punch_with_fists,train
P030S02G20B00H10UC072000LC033000A042R0_09061612_f00060_f00149,P030S02G20B00H10UC072000LC033000A042R0_09061612,P030,2,punch_with_fists,train
P030S02G20B00H10UC072000LC033000A042R0_09061612_f00090_f00179,P030S02G20B00H10UC072000LC033000A042R0_09061612,P030,2,punch_with_fists,train
P030S02G20B00H10UC072000LC033000A042R0_09061612_f00120_f00209,P030S02G20B00H10UC072000LC033000A042R0_09061612,P030,2,punch_with_fists,train
P030S02G20B00H10UC072000LC033000A042R0_09061612_f00150_f00239,P030S02G20B00H10UC072000LC033000A042R0_09061612,P030,2,punch_with_fists,train
P030S02G20B00H10UC072000LC033000A042R0_09061612_f00180_f00269,P030S02G20B00H10UC072000LC033000A042R0_09061612,P030,2,punch_with_fists,train
P030S02G20B00H10UC072000LC033000A042R0_09061612_f00210_f00299,P030S02G20B00H10UC072000LC033000A042R0_09061612,P030,2,punch_with_fists,train
P030S02G20B00H10UC072000LC033000A042R0_09061612_f00240_f00329,P030S02G20B00H10UC072000LC033000A042R0_09061612,P030,2,punch_with_fists,train
P030S02G20B00H10UC072000LC033000A042R0_09061612_f00242_f00331,P030S02G20B00H10UC072000LC033000A042R0_09061612,P030,2,punch_with_fists,train
P031S00G21B40H00UC023001LC023001A042R0_08291823_f00060_f00149,P031S00G21B40H00UC023001LC023001A042R0_08291823,P031,2,punch_with_fists,test
P031S00G21B40H00UC023001LC023001A042R0_08291823_f00090_f00179,P031S00G21B40H00UC023001LC023001A042R0_08291823,P031,2,punch_with_fists,test
P031S00G21B40H00UC023001LC023001A042R0_08291823_f00120_f00209,P031S00G21B40H00UC023001LC023001A042R0_08291823,P031,2,punch_with_fists,test
P031S00G21B40H00UC023001LC023001A042R0_08291823_f00150_f00239,P031S00G21B40H00UC023001LC023001A042R0_08291823,P031,2,punch_with_fists,test
P031S00G21B40H00UC023001LC023001A042R0_08291823_f00180_f00269,P031S00G21B40H00UC023001LC023001A042R0_08291823,P031,2,punch_with_fists,test
P031S00G21B40H00UC023001LC023001A042R0_08291823_f00194_f00283,P031S00G21B40H00UC023001LC023001A042R0_08291823,P031,2,punch_with_fists,test
P033S00G11B00H00UC022001LC062001A042R0_08301405_f00000_f00089,P033S00G11B00H00UC022001LC062001A042R0_08301405,P033,2,punch_with_fists,test
P033S00G11B00H00UC022001LC062001A042R0_08301405_f00030_f00119,P033S00G11B00H00UC022001LC062001A042R0_08301405,P033,2,punch_with_fists,test
P033S00G11B00H00UC022001LC062001A042R0_08301405_f00060_f00149,P033S00G11B00H00UC022001LC062001A042R0_08301405,P033,2,punch_with_fists,test
P033S00G11B00H00UC022001LC062001A042R0_08301405_f00090_f00179,P033S00G11B00H00UC022001LC062001A042R0_08301405,P033,2,punch_with_fists,test
P033S00G11B00H00UC022001LC062001A042R0_08301405_f00120_f00209,P033S00G11B00H00UC022001LC062001A042R0_08301405,P033,2,punch_with_fists,test
P033S00G11B00H00UC022001LC062001A042R0_08301405_f00138_f00227,P033S00G11B00H00UC022001LC062001A042R0_08301405,P033,2,punch_with_fists,test
P035S00G11B00H00UC072001LC022001A042R0_08301530_f00000_f00089,P035S00G11B00H00UC072001LC022001A042R0_08301530,P035,2,punch_with_fists,test
P035S00G11B00H00UC072001LC022001A042R0_08301530_f00030_f00119,P035S00G11B00H00UC072001LC022001A042R0_08301530,P035,2,punch_with_fists,test
P035S00G11B00H00UC072001LC022001A042R0_08301530_f00060_f00149,P035S00G11B00H00UC072001LC022001A042R0_08301530,P035,2,punch_with_fists,test
P035S00G11B00H00UC072001LC022001A042R0_08301530_f00090_f00179,P035S00G11B00H00UC072001LC022001A042R0_08301530,P035,2,punch_with_fists,test
P035S00G11B00H00UC072001LC022001A042R0_08301530_f00120_f00209,P035S00G11B00H00UC072001LC022001A042R0_08301530,P035,2,punch_with_fists,test
P035S00G11B00H00UC072001LC022001A042R0_08301530_f00135_f00224,P035S00G11B00H00UC072001LC022001A042R0_08301530,P035,2,punch_with_fists,test
P036S00G11B00H00UC072001LC092001A042R0_08301630_f00000_f00089,P036S00G11B00H00UC072001LC092001A042R0_08301630,P036,2,punch_with_fists,validation
P036S00G11B00H00UC072001LC092001A042R0_08301630_f00030_f00119,P036S00G11B00H00UC072001LC092001A042R0_08301630,P036,2,punch_with_fists,validation
P037S00G11B00H00UC022001LC021001A042R0_08301729_f00000_f00089,P037S00G11B00H00UC022001LC021001A042R0_08301729,P037,2,punch_with_fists,train
P037S00G11B00H00UC022001LC021001A042R0_08301729_f00030_f00119,P037S00G11B00H00UC022001LC021001A042R0_08301729,P037,2,punch_with_fists,train
P037S00G11B00H00UC022001LC021001A042R0_08301729_f00060_f00149,P037S00G11B00H00UC022001LC021001A042R0_08301729,P037,2,punch_with_fists,train
P037S00G11B00H00UC022001LC021001A042R0_08301729_f00090_f00179,P037S00G11B00H00UC022001LC021001A042R0_08301729,P037,2,punch_with_fists,train
P037S00G11B00H00UC022001LC021001A042R0_08301729_f00120_f00209,P037S00G11B00H00UC022001LC021001A042R0_08301729,P037,2,punch_with_fists,train
P037S00G11B00H00UC022001LC021001A042R0_08301729_f00150_f00239,P037S00G11B00H00UC022001LC021001A042R0_08301729,P037,2,punch_with_fists,train
P037S00G11B00H00UC022001LC021001A042R0_08301729_f00170_f00259,P037S00G11B00H00UC022001LC021001A042R0_08301729,P037,2,punch_with_fists,train
P038S00G11B00H00UC072001LC061001A042R0_08310941_f00000_f00089,P038S00G11B00H00UC072001LC061001A042R0_08310941,P038,2,punch_with_fists,test
P038S00G11B00H00UC072001LC061001A042R0_08310941_f00030_f00119,P038S00G11B00H00UC072001LC061001A042R0_08310941,P038,2,punch_with_fists,test
P038S00G11B00H00UC072001LC061001A042R0_08310941_f00090_f00179,P038S00G11B00H00UC072001LC061001A042R0_08310941,P038,2,punch_with_fists,test
P038S00G11B00H00UC072001LC061001A042R0_08310941_f00150_f00239,P038S00G11B00H00UC072001LC061001A042R0_08310941,P038,2,punch_with_fists,test
P038S00G11B00H00UC072001LC061001A042R0_08310941_f00168_f00257,P038S00G11B00H00UC072001LC061001A042R0_08310941,P038,2,punch_with_fists,test
P039S00G11B00H00UC022001LC022001A042R0_08311036_f00000_f00089,P039S00G11B00H00UC022001LC022001A042R0_08311036,P039,2,punch_with_fists,train
P039S00G11B00H00UC022001LC022001A042R0_08311036_f00030_f00119,P039S00G11B00H00UC022001LC022001A042R0_08311036,P039,2,punch_with_fists,train
P039S00G11B00H00UC022001LC022001A042R0_08311036_f00060_f00149,P039S00G11B00H00UC022001LC022001A042R0_08311036,P039,2,punch_with_fists,train
P039S00G11B00H00UC022001LC022001A042R0_08311036_f00090_f00179,P039S00G11B00H00UC022001LC022001A042R0_08311036,P039,2,punch_with_fists,train
P039S00G11B00H00UC022001LC022001A042R0_08311036_f00120_f00209,P039S00G11B00H00UC022001LC022001A042R0_08311036,P039,2,punch_with_fists,train
P039S00G11B00H00UC022001LC022001A042R0_08311036_f00150_f00239,P039S00G11B00H00UC022001LC022001A042R0_08311036,P039,2,punch_with_fists,train
P039S00G11B00H00UC022001LC022001A042R0_08311036_f00180_f00269,P039S00G11B00H00UC022001LC022001A042R0_08311036,P039,2,punch_with_fists,train
P039S00G11B00H00UC022001LC022001A042R0_08311036_f00193_f00282,P039S00G11B00H00UC022001LC022001A042R0_08311036,P039,2,punch_with_fists,train
P040S00G11B00H00UC061001LC061001A042R0_08311121_f00120_f00209,P040S00G11B00H00UC061001LC061001A042R0_08311121,P040,2,punch_with_fists,train
P040S00G11B00H00UC061001LC061001A042R0_08311121_f00141_f00230,P040S00G11B00H00UC061001LC061001A042R0_08311121,P040,2,punch_with_fists,train
P041S01G20B00H00UC082000LC021000A042R0_09031803_f00000_f00089,P041S01G20B00H00UC082000LC021000A042R0_09031803,P041,2,punch_with_fists,train
P041S01G20B00H00UC082000LC021000A042R0_09031803_f00030_f00119,P041S01G20B00H00UC082000LC021000A042R0_09031803,P041,2,punch_with_fists,train
P041S01G20B00H00UC082000LC021000A042R0_09031803_f00060_f00149,P041S01G20B00H00UC082000LC021000A042R0_09031803,P041,2,punch_with_fists,train
P041S01G20B00H00UC082000LC021000A042R0_09031803_f00090_f00179,P041S01G20B00H00UC082000LC021000A042R0_09031803,P041,2,punch_with_fists,train
P041S01G20B00H00UC082000LC021000A042R0_09031803_f00120_f00209,P041S01G20B00H00UC082000LC021000A042R0_09031803,P041,2,punch_with_fists,train
P042S00G11B00H00UC072001LC022001A042R0_08311354_f00000_f00089,P042S00G11B00H00UC072001LC022001A042R0_08311354,P042,2,punch_with_fists,train
P042S00G11B00H00UC072001LC022001A042R0_08311354_f00009_f00098,P042S00G11B00H00UC072001LC022001A042R0_08311354,P042,2,punch_with_fists,train
P042S01G10B00H00UC022000LC021000A042R0_09031205_f00000_f00089,P042S01G10B00H00UC022000LC021000A042R0_09031205,P042,2,punch_with_fists,train
P042S01G10B00H00UC022000LC021000A042R0_09031205_f00030_f00119,P042S01G10B00H00UC022000LC021000A042R0_09031205,P042,2,punch_with_fists,train
P042S01G10B00H00UC022000LC021000A042R0_09031205_f00060_f00149,P042S01G10B00H00UC022000LC021000A042R0_09031205,P042,2,punch_with_fists,train
P042S01G10B00H00UC022000LC021000A042R0_09031205_f00090_f00179,P042S01G10B00H00UC022000LC021000A042R0_09031205,P042,2,punch_with_fists,train
